cid,amount_requested,Age_at_application,Young,Scenior,Resi_status,monthly_rent_amount,Direct_deposit_flag,Vintage,loan_duration,Payment_Ach_Flag,num_payments,Amount_per_payment,Payment_frequency,payment_amount,amount_approved,Remaining Balance,Unapproved_amount,duration_approved,Unapproved_duration,Unhappy_approve,area1,area2,area3,Housing_turnover,bank_old_customer_flag,monthly_income_amount,Debt to Income Ratio,raw_l2c_score,raw_FICO_telecom,raw_FICO_retail,raw_FICO_bank_card,raw_FICO_money,how_use_money,other_iuse,bills_use,car_use,rent_use,school_use,overdraft_use,medical_use
4e2596067f,500,69,0,1,0,0,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,0,1,0,1,1,2400,0.208333333,50,551,582,680,615,Bills (General),0,1,0,0,0,0,0
7cb313563b,700,56,0,0,0,1353,1,2011,6,1,12,58.33333333,2,117.64,700,582.36,0,6,0,0,1,0,0,1,1,5700,0.122807018,543,656,679,729,648,Other,1,0,0,0,0,0,0
22b6199fc1,700,59,0,0,1,650,1,2011,5,1,5,140,1,193.91,500,306.09,-200,5,0,1,1,0,0,1,1,3000,0.166666667,719,522,541,629,587,Bills (General),0,1,0,0,0,0,0
37e736b7df,800,33,0,0,1,325,1,2011,8,1,12,41.66666667,2,84.03,500,415.97,-300,6,2,1,0,1,0,0,0,2675,0.186915888,612,533,545,639,601,Bills (Auto),0,1,0,0,0,0,0
f887c94501,600,49,0,0,1,689,1,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,-100,6,2,1,1,0,0,0,0,2138,0.233863424,712,571,611,663,593,Bills (General),0,1,0,0,0,0,0
283581be8e,500,39,0,0,1,750,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,0,0,1,1,1,4400,0.113636364,589,582,625,645,612,Pay off loans / overdrawn acct,0,0,0,0,0,1,0
48c1a854b1,300,29,0,0,1,350,1,2011,3,1,6,50,2,83.09,300,216.91,0,3,0,0,1,0,0,0,0,1400,0.214285714,677,611,657,724,626,Bills (Home / Utilities),0,1,0,0,0,0,0
45485c8010,500,41,0,0,0,850,1,2011,4,1,8,62.5,2,110.97,500,389.03,0,4,0,0,1,0,0,1,1,4000,0.125,768,540,596,589,601,Bills (General),0,1,0,0,0,0,0
b3d01657a6,800,45,0,0,0,837,0,2011,8,1,16,50,2,113.77,800,686.23,0,8,0,0,1,0,0,1,1,2816,0.284090909,536,677,723,752,640,Bills (General),0,1,0,0,0,0,0
335d6beda1,800,29,0,0,0,425,0,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,-300,6,2,1,0,1,0,0,0,2200,0.227272727,521,522,593,569,574,Bills (Home / Utilities),0,1,0,0,0,0,0
dccda83b0a,800,49,0,0,1,750,1,2011,7,1,7,114.2857143,1,249.97,800,550.03,0,7,0,0,0,1,0,0,1,4324,0.185013876,734,607,614,687,602,Rent / Mortgage,0,0,0,1,0,0,0
ad71595c2e,700,56,0,0,1,480,1,2011,5,1,10,50,2,94.7,500,405.3,-200,5,0,1,0,0,1,0,0,3160,0.158227848,541,525,516,633,577,Other,1,0,0,0,0,0,0
43a90d9622,800,49,0,0,1,1895,1,2011,4,1,4,200,1,364.28,800,435.72,0,4,0,0,1,0,0,1,1,7000,0.114285714,597,613,656,691,646,Bills (Auto),0,1,0,0,0,0,0
e83c938344,600,35,0,0,1,675,1,2011,6,1,13,46.15384615,2.166666667,92.87,600,507.13,0,6,0,0,1,0,0,0,0,2050,0.292682927,492,634,683,742,627,Other,1,0,0,0,0,0,0
3354338732,500,30,0,0,1,400,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,1,1,2468,0.202593193,712,549,633,668,578,Bills (General),0,1,0,0,0,0,0
89940ef6e9,800,26,0,0,1,625,1,2011,8,1,6,83.33333333,1,171.75,500,328.25,-300,6,2,1,0,1,0,0,0,2000,0.25,538,590,644,684,590,Bills (General),0,1,0,0,0,0,0
95c6825df9,500,58,0,0,1,180,1,2011,8,1,8,62.5,1,144.85,500,355.15,0,8,0,0,0,0,1,1,0,974,0.513347023,305,563,640,682,612,Bills (Auto),0,1,0,0,0,0,0
8ccd3e0b1e,500,29,0,0,0,500,0,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,1,0,0,0,0,3100,0.161290323,573,622,657,726,629,Bills (General),0,1,0,0,0,0,0
4997238a92,700,56,0,0,1,450,1,2011,6,1,12,58.33333333,2,117.64,700,582.36,0,6,0,0,1,0,0,1,0,2735,0.255941499,734,582,623,674,632,Other,1,0,0,0,0,0,0
cce6c5be8c,500,52,0,0,1,200,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,1,0,1800,0.277777778,573,530,542,672,571,Other,1,0,0,0,0,0,0
3fe561dc66,600,22,1,0,1,0,1,2011,6,1,12,41.66666667,2,84.03,500,415.97,-100,6,0,1,1,0,0,0,0,520,0.961538462,530,666,672,710,617,School,0,0,0,0,1,0,0
f58034e8a9,600,28,0,0,1,450,1,2011,5,1,10,50,2,94.7,500,405.3,-100,5,0,1,0,1,0,1,0,1680,0.297619048,473,613,644,689,593,Bills (General),0,1,0,0,0,0,0
2255477d21,400,40,0,0,0,985,1,2011,8,1,17,23.52941176,2.125,52.94,400,347.06,0,8,0,0,1,0,0,1,1,1800,0.222222222,593,576,567,662,621,Bills (General),0,1,0,0,0,0,0
ce8c21ed63,800,23,1,0,1,475,0,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,-300,6,2,1,1,0,0,0,0,1600,0.3125,621,532,584,629,572,Bills (Medical),0,1,0,0,0,0,0
0977294f18,800,36,0,0,1,900,1,2011,8,1,16,50,2,113.77,800,686.23,0,8,0,0,1,0,0,0,1,2440,0.327868852,589,589,635,648,621,Other,1,0,0,0,0,0,0
46b8190229,500,45,0,0,1,0,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,0,1,0,0,1,1300,0.384615385,616,579,587,680,586,Bills (General),0,1,0,0,0,0,0
314dc5cfbc,800,43,0,0,1,1600,1,2011,3,1,3,266.6666667,1,284.69,500,215.31,-300,3,0,1,1,0,0,1,1,6000,0.083333333,538,580,607,685,628,Bills (Medical),0,1,0,0,0,0,0
1d35c38afe,800,59,0,0,0,0,1,2011,8,1,8,100,1,231.76,800,568.24,0,8,0,0,1,0,0,1,1,790,1.012658228,808,624,668,723,636,Bills (Medical),0,1,0,0,0,0,0
830edcce28,500,50,0,0,1,350,1,2011,6,1,13,38.46153846,2.166666667,77.39,500,422.61,0,6,0,0,0,0,1,1,1,2200,0.227272727,431,629,658,705,642,Pay off loans / overdrawn acct,0,0,0,0,0,1,0
3937019437,500,41,0,0,1,250,1,2011,4,1,8,62.5,2,108.48,500,391.52,0,4,0,0,1,0,0,1,1,900,0.555555556,645,557,609,606,580,Bills (Medical),0,1,0,0,0,0,0
536f97e793,800,53,0,0,1,400,1,2011,8,1,12,66.66666667,1.5,84.03,500,415.97,-300,6,2,1,1,0,0,1,1,2400,0.208333333,499,536,576,669,605,Other,1,0,0,0,0,0,0
87af7b768d,300,55,0,0,1,500,1,2011,8,1,8,37.5,1,86.91,300,213.09,0,8,0,0,1,0,0,1,0,1600,0.1875,491,610,704,747,606,Bills (General),0,1,0,0,0,0,0
eed5940b27,500,42,0,0,1,875,1,2011,5,1,10,50,2,94.7,500,405.3,0,5,0,0,1,0,0,1,0,3550,0.14084507,569,562,622,693,611,Bills (General),0,1,0,0,0,0,0
58ae70fa0d,500,22,1,0,1,700,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,0,0,1,0,0,2336,0.214041096,523,636,649,715,600,Bills (General),0,1,0,0,0,0,0
f275bfa0d3,800,51,0,0,1,750,1,2011,8,1,8,100,1,231.76,800,568.24,0,8,0,0,0,1,0,0,1,2486,0.321802092,528,579,634,667,610,Bills (General),0,1,0,0,0,0,0
8ab141522d,400,33,0,0,1,525,1,2011,6,1,6,66.66666667,1,137.4,400,262.6,0,6,0,0,1,0,0,0,1,4254,0.094029149,718,581,608,626,600,Other,1,0,0,0,0,0,0
031247ab75,500,45,0,0,1,350,0,2011,4,1,8,62.5,2,110.97,500,389.03,0,4,0,0,1,0,0,0,1,1000,0.5,297,543,573,680,610,Bills (General),0,1,0,0,0,0,0
aefece7015,800,57,0,0,1,485,1,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,-300,6,2,1,0,1,0,1,0,1980,0.252525253,559,523,528,643,585,Other,1,0,0,0,0,0,0
a371b32e9c,300,26,0,0,1,300,1,2011,3,1,3,100,1,170.81,300,129.19,0,3,0,0,1,0,0,0,0,792,0.378787879,536,622,665,704,586,Bills (Auto),0,1,0,0,0,0,0
6456f9c521,800,26,0,0,1,750,1,2011,6,1,12,66.66666667,2,84.03,500,415.97,-300,6,0,1,1,0,0,1,1,1300,0.384615385,567,588,640,662,611,Bills (General),0,1,0,0,0,0,0
e2c803a12c,500,33,0,0,1,350,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,0,0,1,1,1,1571,0.318268619,544,517,539,628,582,Bills (Auto),0,1,0,0,0,0,0
902431691,500,66,0,1,0,535,1,2011,6,1,6,83.33333333,1,171.75,500,328.25,0,6,0,0,0,0,1,1,1,3200,0.15625,754,559,583,680,604,Bills (Home / Utilities),0,1,0,0,0,0,0
35b4378d7a,500,22,1,0,1,350,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,0,0,1,0,1,600,0.833333333,734,585,628,703,584,Bills (General),0,1,0,0,0,0,0
0dd3c08bf4,800,64,0,1,0,0,1,2011,6,1,13,61.53846154,2.166666667,123.82,800,676.18,0,6,0,0,0,1,0,1,0,2086,0.383509108,589,547,565,680,605,Pay off loans / overdrawn acct,0,0,0,0,0,1,0
689b7958a2,300,57,0,0,0,960,1,2011,4,1,4,75,1,136.6,300,163.4,0,4,0,0,1,0,0,1,0,1200,0.25,595,610,613,680,646,Bills (Auto),0,1,0,0,0,0,0
a1d16b8d4d,400,30,0,0,1,550,1,2011,3,1,6,66.66666667,2,108.8,400,291.2,0,3,0,0,0,1,0,0,0,3392,0.117924528,564,554,603,628,616,Bills (General),0,1,0,0,0,0,0
456cb30976,500,52,0,0,1,1200,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,1,0,0,1,1,4200,0.119047619,586,575,646,716,612,Bills (Medical),0,1,0,0,0,0,0
d751257fb2,400,57,0,0,0,0,0,2011,5,1,10,40,2,73.74,400,326.26,0,5,0,0,0,1,0,1,1,1920,0.208333333,660,553,565,674,603,Bills (Home / Utilities),0,1,0,0,0,0,0
76da1d7a30,800,74,0,1,0,1208,0,2011,6,1,6,133.3333333,1,274.81,800,525.19,0,6,0,0,0,1,0,1,0,3872,0.20661157,678,697,743,781,627,Bills (Home / Utilities),0,1,0,0,0,0,0
57de857d10,500,59,0,0,0,3018,1,2011,4,1,8,62.5,2,110.97,500,389.03,0,4,0,0,0,0,1,1,1,9666,0.051727705,616,650,675,733,647,Other,1,0,0,0,0,0,0
0ecfe36a59,300,25,0,0,1,525,1,2011,3,1,6,50,2,81.6,300,218.4,0,3,0,0,0,1,0,0,1,2400,0.125,713,541,558,584,575,Other,1,0,0,0,0,0,0
5e6ac481d5,800,33,0,0,1,300,1,2011,8,1,16,50,2,113.77,800,686.23,0,8,0,0,1,0,0,0,1,3148,0.254129606,546,576,607,674,589,Bills (Medical),0,1,0,0,0,0,0
1a004ab2c1,500,50,0,0,1,650,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,0,0,2200,0.227272727,560,517,526,623,576,Bills (Auto),0,1,0,0,0,0,0
8f90878aa4,600,39,0,0,1,800,1,2011,5,1,10,60,2,92.17,500,407.83,-100,5,0,1,1,0,0,0,1,1600,0.3125,765,555,555,602,569,Bills (General),0,1,0,0,0,0,0
52517737c9,800,40,0,0,0,750,1,2011,5,1,10,80,2,92.17,500,407.83,-300,5,0,1,1,0,0,1,1,3566,0.140213124,512,558,556,680,609,Bills (Medical),0,1,0,0,0,0,0
cd9d2649df,800,62,0,1,0,0,1,2011,8,1,17,47.05882353,2.125,105.88,800,694.12,0,8,0,0,1,0,0,1,1,2300,0.347826087,583,625,660,705,653,Pay off loans / overdrawn acct,0,0,0,0,0,1,0
ff206e08ad,800,28,0,0,0,250,0,2011,5,1,10,50,2,92.17,500,407.83,-300,5,0,1,1,0,0,0,0,2000,0.25,577,567,642,644,602,Bills (General),0,1,0,0,0,0,0
d9a1fd3fe7,500,22,1,0,1,250,1,2011,3,1,6,83.33333333,2,136,500,364,0,3,0,0,1,0,0,1,1,1830,0.273224044,541,640,677,728,610,Other,1,0,0,0,0,0,0
f0cb63ee2a,500,71,0,1,0,1110,1,2011,6,1,6,83.33333333,1,171.75,500,328.25,0,6,0,0,1,0,0,1,0,3481,0.143636886,550,591,558,659,598,Other,1,0,0,0,0,0,0
a2fb04f18c,500,19,1,0,1,0,0,2011,5,1,10,50,2,94.7,500,405.3,0,5,0,0,1,0,0,1,0,1300,0.384615385,640,583,596,641,561,Other,1,0,0,0,0,0,0
17f9f1c8f8,800,65,0,1,1,800,1,2011,3,1,3,266.6666667,1,455.5,800,344.5,0,3,0,0,1,0,0,0,1,2992,0.267379679,576,631,665,657,630,Other,1,0,0,0,0,0,0
66089fab52,700,50,0,0,0,0,1,2011,8,1,13,53.84615385,1.625,77.39,500,422.61,-200,6,2,1,0,1,0,1,1,2750,0.181818182,50,618,657,687,625,Bills (General),0,1,0,0,0,0,0
cd9e7d226e,700,34,0,0,1,875,0,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,-200,6,2,1,0,1,0,1,0,2138,0.233863424,546,509,540,667,578,School,0,0,0,0,1,0,0
4941ce636e,300,39,0,0,0,0,1,2011,4,1,8,37.5,2,65.09,300,234.91,0,4,0,0,1,0,0,1,1,2400,0.125,674,617,657,666,621,Bills (Auto),0,1,0,0,0,0,0
84b27ba21d,500,34,0,0,1,1200,1,2011,8,1,8,62.5,1,144.85,500,355.15,0,8,0,0,1,0,0,0,1,3500,0.142857143,765,582,590,680,616,Bills (General),0,1,0,0,0,0,0
15b1ac5c23,500,40,0,0,1,1100,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,0,1,3000,0.166666667,530,612,641,674,622,Other,1,0,0,0,0,0,0
cb88982f24,500,27,0,0,1,0,1,2011,6,1,12,41.66666667,2,84.03,500,415.97,0,6,0,0,1,0,0,0,1,2000,0.25,655,616,659,704,611,Other,1,0,0,0,0,0,0
7c868b28ca,500,39,0,0,1,450,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,0,0,1,1,0,1000,0.5,529,518,543,652,583,Bills (Auto),0,1,0,0,0,0,0
4f5516217e,700,34,0,0,1,795,1,2011,5,1,10,50,2,92.17,500,407.83,-200,5,0,1,1,0,0,0,0,1000,0.5,530,539,564,675,601,Bills (Auto),0,1,0,0,0,0,0
72314d310a,600,33,0,0,1,200,1,2011,6,1,13,38.46153846,2.166666667,77.39,500,422.61,-100,6,0,1,1,0,0,0,0,700,0.714285714,538,562,603,622,598,Bills (General),0,1,0,0,0,0,0
1c8f926991,300,41,0,0,0,1395,1,2011,5,1,10,30,2,55.3,300,244.7,0,5,0,0,1,0,0,0,0,3000,0.1,597,566,559,667,608,Bills (General),0,1,0,0,0,0,0
52bcdf3b87,500,22,1,0,1,0,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,1,0,1500,0.333333333,548,640,674,727,589,Bills (General),0,1,0,0,0,0,0
e811728d50,800,62,0,1,0,2140,1,2011,5,1,5,100,1,193.91,500,306.09,-300,5,0,1,0,1,0,1,0,5965,0.083822297,543,572,581,680,619,Bills (Auto),0,1,0,0,0,0,0
bd6eb31a5d,800,48,0,0,1,650,0,2011,8,1,16,50,2,113.77,800,686.23,0,8,0,0,1,0,0,1,0,1600,0.5,670,563,554,680,622,Gifts / Leisure,0,0,0,0,0,0,0
c28857a6b2,500,40,0,0,0,1300,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,0,0,1,1,0,2400,0.208333333,762,565,614,645,607,Bills (Auto),0,1,0,0,0,0,0
19c13e1fd5,500,49,0,0,0,500,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,0,1,0,1,1,1800,0.277777778,492,581,644,677,615,Other,1,0,0,0,0,0,0
a8e07842aa,800,39,0,0,1,1300,1,2011,8,1,13,61.53846154,1.625,77.39,500,422.61,-300,6,2,1,1,0,0,0,1,18500,0.027027027,639,514,503,649,562,Bills (General),0,1,0,0,0,0,0
6886d0776b,600,39,0,0,0,0,0,2011,8,1,8,75,1,173.82,600,426.18,0,8,0,0,1,0,0,1,0,3429,0.174978128,734,602,650,693,626,Bills (Medical),0,1,0,0,0,0,0
568c679ad3,800,54,0,0,1,750,1,2011,8,1,17,47.05882353,2.125,105.88,800,694.12,0,8,0,0,0,1,0,0,1,1492,0.536193029,574,591,637,668,629,Bills (Home / Utilities),0,1,0,0,0,0,0
ab0ef96995,500,36,0,0,1,800,1,2011,5,1,10,50,2,94.7,500,405.3,0,5,0,0,1,0,0,0,0,3500,0.142857143,556,547,563,672,585,Bills (Auto),0,1,0,0,0,0,0
749c009449,800,59,0,0,0,120,1,2011,8,1,6,133.3333333,0.75,171.75,500,328.25,-300,6,2,1,0,1,0,1,1,1194,0.418760469,493,603,687,717,591,Bills (General),0,1,0,0,0,0,0
cacd08f560,300,60,0,0,1,250,1,2011,5,1,5,60,1,116.34,300,183.66,0,5,0,0,1,0,0,1,0,782,0.383631714,572,577,604,647,577,Bills (General),0,1,0,0,0,0,0
76897aa57d,500,76,0,1,0,0,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,1,0,0,1,0,2419,0.206696982,660,701,738,789,641,Bills (General),0,1,0,0,0,0,0
e5e34472d3,500,44,0,0,0,1803,1,2011,6,1,6,83.33333333,1,171.75,500,328.25,0,6,0,0,0,0,1,1,0,4175,0.119760479,765,555,585,680,605,Other,1,0,0,0,0,0,0
1e504cd34b,700,52,0,0,1,443,1,2011,8,1,6,83.33333333,1,171.75,500,328.25,-200,6,2,1,0,1,0,0,0,1368,0.365497076,460,543,568,680,596,Bills (Home / Utilities),0,1,0,0,0,0,0
c5bf16c5fb,400,59,0,0,1,500,1,2011,5,1,5,80,1,155.12,400,244.88,0,5,0,0,1,0,0,1,1,2800,0.142857143,573,619,654,711,623,Bills (Medical),0,1,0,0,0,0,0
4cfe2ba89f,700,70,0,1,1,540,1,2011,5,1,5,100,1,193.91,500,306.09,-200,5,0,1,1,0,0,0,0,1664,0.300480769,50,568,566,669,613,Other,1,0,0,0,0,0,0
c9d4a589c6,800,57,0,0,0,400,1,2011,8,1,12,66.66666667,1.5,84.03,500,415.97,-300,6,2,1,1,0,0,1,1,2830,0.176678445,661,581,629,656,611,School,0,0,0,0,1,0,0
aead64de47,500,44,0,0,1,650,0,2011,8,1,6,83.33333333,1,171.75,500,328.25,0,6,2,1,0,1,0,0,0,1800,0.277777778,521,517,554,596,585,Bills (Auto),0,1,0,0,0,0,0
925711008c,600,56,0,0,1,600,1,2011,6,1,6,100,1,171.75,500,328.25,-100,6,0,1,1,0,0,0,1,1200,0.416666667,576,602,643,640,614,Bills (General),0,1,0,0,0,0,0
83327e8cca,300,73,0,1,1,350,1,2011,8,1,6,50,0.75,103.05,300,196.95,0,6,2,1,1,0,0,0,1,1213,0.247320692,596,554,560,652,610,Bills (General),0,1,0,0,0,0,0
4c1d863cf2,500,21,1,0,1,595,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,0,1,0,0,0,3000,0.166666667,677,631,649,699,594,Bills (General),0,1,0,0,0,0,0
f906d3d0e9,800,22,1,0,1,0,0,2011,8,1,6,83.33333333,1,171.75,500,328.25,-300,6,2,1,0,1,0,1,0,1500,0.333333333,548,517,537,594,583,Other,1,0,0,0,0,0,0
14531887a5,600,42,0,0,1,0,1,2011,8,1,6,83.33333333,1,171.75,500,328.25,-100,6,2,1,0,1,0,1,0,727,0.687757909,454,538,554,663,606,Bills (Auto),0,1,0,0,0,0,0
e2ef95a963,800,34,0,0,1,1075,1,2011,8,1,17,47.05882353,2.125,105.88,800,694.12,0,8,0,0,1,0,0,0,0,2400,0.333333333,297,616,657,691,632,Bills (General),0,1,0,0,0,0,0
7d9f7a9bc1,400,52,0,0,1,350,0,2011,8,1,13,30.76923077,2.166666667,61.91,400,338.09,0,6,2,1,1,0,0,0,0,1800,0.222222222,513,536,569,633,578,Bills (Medical),0,1,0,0,0,0,0
3aaad2bac4,800,30,0,0,1,0,1,2011,6,1,13,38.46153846,2.166666667,77.39,500,422.61,-300,6,0,1,1,0,0,1,0,1700,0.294117647,567,548,556,661,579,Bills (General),0,1,0,0,0,0,0
f9f022a917,800,51,0,0,0,590,0,2011,5,1,5,100,1,193.91,500,306.09,-300,5,0,1,0,1,0,0,0,2500,0.2,716,515,524,634,581,Bills (Medical),0,1,0,0,0,0,0
afab5b6797,500,34,0,0,1,400,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,0,1,0,0,0,1750,0.285714286,523,552,590,586,569,Bills (General),0,1,0,0,0,0,0
547b3010e0,800,28,0,0,1,700,0,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,-300,6,2,1,0,1,0,0,0,2240,0.223214286,576,599,614,594,581,Bills (General),0,1,0,0,0,0,0
588c4320ab,700,48,0,0,0,578,0,2011,3,1,3,233.3333333,1,284.69,500,215.31,-200,3,0,1,1,0,0,1,1,2700,0.185185185,243,574,620,630,623,Bills (Medical),0,1,0,0,0,0,0
e9d38a9b86,500,32,0,0,0,900,1,2011,8,1,8,62.5,1,144.85,500,355.15,0,8,0,0,1,0,0,1,1,5200,0.096153846,663,712,721,761,627,Won't say,0,0,0,0,0,0,0
1db2752b95,400,70,0,1,1,550,1,2011,8,1,8,50,1,115.88,400,284.12,0,8,0,0,0,1,0,1,1,2289,0.174748799,614,551,592,680,615,Bills (General),0,1,0,0,0,0,0
c8a7ec02ed,800,59,0,0,0,0,1,2011,5,1,10,80,2,151.51,800,648.49,0,5,0,0,1,0,0,1,0,1340,0.597014925,638,521,547,680,572,Bills (Auto),0,1,0,0,0,0,0
987c53d9df,800,51,0,0,1,1200,1,2011,8,1,12,41.66666667,2,84.03,500,415.97,-300,6,2,1,1,0,0,0,0,5400,0.092592593,546,621,613,631,617,Bills (General),0,1,0,0,0,0,0
d7de49b247,800,49,0,0,0,1600,1,2011,5,1,10,80,2,151.51,800,648.49,0,5,0,0,1,0,0,1,1,2600,0.307692308,597,620,665,705,646,Bills (General),0,1,0,0,0,0,0
8de9f1b3f6,500,45,0,0,1,600,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,0,1,1800,0.277777778,514,570,591,581,601,Bills (General),0,1,0,0,0,0,0
e73f167de6,500,59,0,0,0,0,1,2011,5,1,10,50,2,94.7,500,405.3,0,5,0,0,0,1,0,1,1,4000,0.125,460,573,633,678,602,Gifts / Leisure,0,0,0,0,0,0,0
9b1583e213,500,38,0,0,1,1200,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,1,0,0,1,1,5000,0.1,550,614,667,692,640,Bills (Medical),0,1,0,0,0,0,0
6765c9a8e7,500,39,0,0,1,0,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,0,1,0,0,0,1058,0.472589792,541,546,627,656,596,Other,1,0,0,0,0,0,0
a7e1fb3b3b,500,38,0,0,0,627,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,0,0,1,1,1,3600,0.138888889,252,604,639,660,618,Other,1,0,0,0,0,0,0
e5f45df0b3,800,60,0,0,1,450,1,2011,6,1,13,38.46153846,2.166666667,77.39,500,422.61,-300,6,0,1,0,1,0,1,0,1050,0.476190476,598,530,532,658,587,Bills (Medical),0,1,0,0,0,0,0
7d79693f27,500,40,0,0,1,400,0,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,1,0,1600,0.3125,290,512,569,622,593,Other,1,0,0,0,0,0,0
fad249a5e8,700,58,0,0,0,350,1,2011,8,1,6,116.6666667,0.75,171.75,500,328.25,-200,6,2,1,1,0,0,1,1,1091,0.458295142,492,566,629,648,610,Other,1,0,0,0,0,0,0
b3d228d556,800,58,0,0,1,500,0,2011,8,1,12,41.66666667,2,84.03,500,415.97,-300,6,2,1,1,0,0,0,0,2400,0.208333333,732,579,590,680,613,Bills (Medical),0,1,0,0,0,0,0
2c323666f6,500,42,0,0,0,490,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,0,0,1,1,0,1000,0.5,534,538,574,669,594,Bills (Home / Utilities),0,1,0,0,0,0,0
0aeed95009,300,29,0,0,1,0,1,2011,3,1,6,50,2,83.09,300,216.91,0,3,0,0,1,0,0,1,1,1600,0.1875,616,583,591,680,622,Other,1,0,0,0,0,0,0
755f6707c9,800,65,0,1,1,529,1,2011,8,1,8,100,1,231.76,800,568.24,0,8,0,0,1,0,0,0,1,2050,0.390243902,583,612,649,659,628,Other,1,0,0,0,0,0,0
9e9ca8f361,800,34,0,0,1,900,1,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,-300,6,2,1,1,0,0,0,0,3626,0.137892995,573,543,556,657,588,Bills (Home / Utilities),0,1,0,0,0,0,0
0f7b7c2c37,500,50,0,0,1,650,1,2011,5,1,10,50,2,94.7,500,405.3,0,5,0,0,0,1,0,0,1,1800,0.277777778,329,571,616,650,618,Bills (General),0,1,0,0,0,0,0
d42be20081,600,53,0,0,1,375,1,2011,5,1,10,50,2,92.17,500,407.83,-100,5,0,1,0,1,0,1,0,960,0.520833333,583,525,567,680,604,Bills (General),0,1,0,0,0,0,0
